Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0A060SM94	A0A060SM94_PYCCI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 BN946_scf185008.g92	Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina)	5643	612	unreviewed	4.0	A0A060SM94;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0A0K6G7K7	A0A0K6G7K7_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 RSOLAG22IIIB_05619	Rhizoctonia solani	456999	631	unreviewed	4.0	A0A0K6G7K7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Rhizoctonia (genus)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
A0A0P1BIQ6	A0A0P1BIQ6_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1	Ceraceosorus bombacis	401625	702	unreviewed	4.0	A0A0P1BIQ6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Exobasidiomycetes (class), Ceraceosorales (order), Ceraceosoraceae (family), Ceraceosorus (genus)	Ustilaginomycotina	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
A0A1B9FTK0	A0A1B9FTK0_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 I302_108600	Kwoniella bestiolae CBS 10118	1296100	623	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Kwoniella (genus), Kwoniella bestiolae (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
A0A1C7MA88	A0A1C7MA88_GRIFR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	pif1_6 PIF1 A0H81_06128	Grifola frondosa (Maitake) (Polyporus frondosus)	5627	600	unreviewed	4.0	A0A1C7MA88;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Grifolaceae (family), Grifola (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Grifolaceae	Grifola
A0A1E3HRY9	A0A1E3HRY9_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 L203_100502	Cryptococcus depauperatus CBS 7841	1295531	652	unreviewed	4.0	A0A1E3HRY9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus depauperatus (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
A0A1K0G3T0	A0A1K0G3T0_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 UBRO2_01749	Ustilago bromivora	307758	718	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginaceae (family), Ustilago (genus)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
A0A1M2VF04	A0A1M2VF04_TRAPU	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 TRAPUB_2988	Trametes pubescens (White-rot fungus)	154538	725	unreviewed	4.0	A0A1M2VF04;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Polyporaceae (family), Trametes (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Polyporaceae	Trametes
A0A1Q3EGR3	A0A1Q3EGR3_LENED	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 LENED_008263	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	5353	582	unreviewed	4.0	A0A1Q3EGR3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Lentinula (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula
A0A238F8L5	A0A238F8L5_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 BQ2448_1606	Microbotryum intermedium	269621	758	unreviewed	4.0	A0A238F8L5;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Microbotryomycetes (class), Microbotryales (order), Microbotryaceae (family), Microbotryum (genus)	Pucciniomycotina	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum
A0A284R575	A0A284R575_ARMOS	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 ARMOST_07223	Armillaria ostoyae (Armillaria root rot fungus)	47428	605	unreviewed	4.0	A0A284R575;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Physalacriaceae (family), Armillaria (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria
A0A2S5BEQ4	A0A2S5BEQ4_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 BMF94_1628	Rhodotorula taiwanensis	741276	709	unreviewed	4.0	A0A2S5BEQ4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Microbotryomycetes (class), Sporidiobolales (order), Sporidiobolaceae (family), Rhodotorula (genus)	Pucciniomycotina	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula
A0A2X0LW32	A0A2X0LW32_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	BQ5605_C013g07329 PIF1 BQ5605_C013G07329	Microbotryum silenes-dioicae	796604	748	unreviewed	4.0	A0A2X0LW32;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Microbotryomycetes (class), Microbotryales (order), Microbotryaceae (family), Microbotryum (genus)	Pucciniomycotina	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum
A0A409W7F6	A0A409W7F6_9AGAR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CVT26_003891	Gymnopilus dilepis	231916	642	unreviewed	4.0	A0A409W7F6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Hymenogastraceae (family), Gymnopilus (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Hymenogastraceae	Gymnopilus
A0A4Q1BV97	A0A4Q1BV97_TREME	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 M231_00673	Tremella mesenterica (Jelly fungus)	5217	650	unreviewed	4.0	A0A4Q1BV97;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Tremellaceae (family), Tremella (genus)	Agaricomycotina	Tremellomycetes	Tremellales	Tremellaceae	Tremella
A0A4S4LSC0	A0A4S4LSC0_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 EW146_g5183	Bondarzewia mesenterica	1095465	634	unreviewed	4.0	A0A4S4LSC0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Russulales (order), Bondarzewiaceae (family), Bondarzewia (genus)	Agaricomycotina	Agaricomycetes	Russulales	Bondarzewiaceae	Bondarzewia
A0A5N5QIE1	A0A5N5QIE1_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CTheo_5343	Ceratobasidium theobromae	1582974	1357	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Ceratobasidium (genus)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
A0A5N5QIV7	A0A5N5QIV7_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CTheo_5344	Ceratobasidium theobromae	1582974	2119	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Ceratobasidium (genus)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
A0A5N5QSQ7	A0A5N5QSQ7_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CTheo_1749	Ceratobasidium theobromae	1582974	707	unreviewed	4.0	A0A5N5QSQ7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Ceratobasidium (genus)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
A0A8H5HYM6	A0A8H5HYM6_9AGAR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 D9757_001833	Collybiopsis confluens	2823264	597	unreviewed	4.0	A0A8H5HYM6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Omphalotaceae (family), Collybiopsis (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Omphalotaceae	Collybiopsis
A0A9P3G4R7	A0A9P3G4R7_9APHY	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 PsYK624_039130	Phanerochaete sordida	48140	643	unreviewed	4.0	A0A9P3G4R7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Phanerochaetaceae (family), Phanerochaete (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete
A0A9P3UJ47	A0A9P3UJ47_LYOSH	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 LshimejAT787_0307920	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	47721	604	unreviewed	4.0	A0A9P3UJ47;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Tricholomatineae (suborder), Lyophyllaceae (family), Lyophyllum (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum
A0AA48QVP0	A0AA48QVP0_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CcaverHIS019_0403210	Cutaneotrichosporon cavernicola	279322	686	unreviewed	4.0	A0AA48QVP0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Trichosporonales (order), Trichosporonaceae (family), Cutaneotrichosporon (genus)	Agaricomycotina	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon
A0AAD3TY69	A0AAD3TY69_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CspeluHIS016_0603800	Cutaneotrichosporon spelunceum	1672016	664	unreviewed	4.0	A0AAD3TY69;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Trichosporonales (order), Trichosporonaceae (family), Cutaneotrichosporon (genus)	Agaricomycotina	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon
A0AAD5VW10	A0AAD5VW10_9AGAR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 NP233_g5167	Leucocoprinus birnbaumii	56174	587	unreviewed	4.0	A0AAD5VW10;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Agaricaceae (family), Leucocoprinus (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus
A0AAJ4XLQ0	A0AAJ4XLQ0_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 MEPE_03162	Melanopsichium pennsylvanicum	63383	710	unreviewed	4.0	A0AAJ4XLQ0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginales incertae sedis (no rank), Melanopsichium (genus)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales		Melanopsichium
A0AAW0E6V9	A0AAW0E6V9_9AGAR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 R3P38DRAFT_2595759	Favolaschia claudopus	2862362	573	unreviewed	4.0	A0AAW0E6V9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Marasmiineae (suborder), Mycenaceae (family), Favolaschia (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Mycenaceae	Favolaschia
A0ABP1DQJ8	A0ABP1DQJ8_9APHY	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 GFSPODELE1_LOCUS7662	Somion occarium	3059160	572	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Polyporales (order), Cerrenaceae (family), Somion (genus)	Agaricomycotina	Agaricomycetes	Polyporales	Cerrenaceae	Somion
A0ABR3JDG0	A0ABR3JDG0_9AGAR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 HGRIS_014925	Hohenbuehelia grisea	104357	609	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Pleurotineae (suborder), Pleurotaceae (family), Hohenbuehelia (genus)	Agaricomycotina	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia
A0ABR5B432	A0ABR5B432_CRYGA	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 I314_06094	Cryptococcus bacillisporus CA1873	1296111	691	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus gattii species complex (no rank), Cryptococcus gattii (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
A0ABZ2AN38	A0ABZ2AN38_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 IAS62_001253	Cryptococcus decagattii	1859122	669	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus gattii species complex (no rank)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
A8N288	A8N288_COPC7	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CC1G_01687	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata)	240176	641	unreviewed	4.0	A8N288;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetidae (subclass), Agaricales (order), Agaricineae (suborder), Psathyrellaceae (family), Coprinopsis (genus), Coprinopsis cinerea (species)	Agaricomycotina	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis
E7A0V7	E7A0V7_SPORE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 sr13775	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)	999809	726	unreviewed	4.0	E7A0V7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginaceae (family), Sporisorium (genus), Sporisorium reilianum (species)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium
J9VZB8	J9VZB8_CRYN9	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CNAG_01792	Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Cryptococcus neoformans var. grubii serotype A)	235443	669	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus neoformans species complex (no rank), Cryptococcus neoformans (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
Q5KCW7	Q5KCW7_CRYD1	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CNH02480	Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565) (Cryptococcus neoformans var. neoformans serotype D)	214684	691	unreviewed	4.0	Q5KCW7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Cryptococcus (genus), Cryptococcus neoformans species complex (no rank), Cryptococcus deneoformans (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus
R9NXM4	R9NXM4_PSEHS	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 PHSY_001038	Pseudozyma hubeiensis (strain SY62) (Yeast)	1305764	719	unreviewed	4.0	R9NXM4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginaceae (family), Pseudozyma (genus), Pseudozyma hubeiensis (species)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma
W3VVA0	W3VVA0_MOEAP	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 PaG_00662	Moesziomyces aphidis (Pseudozyma aphidis)	84754	693	unreviewed	4.0	W3VVA0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginaceae (family), Moesziomyces (genus)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces
A0A074S1G0	A0A074S1G0_9AGAM	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 V565_074830	Rhizoctonia solani 123E	1423351	839	unreviewed	4.0	A0A074S1G0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Agaricomycetes (class), Agaricomycetes incertae sedis (no rank), Cantharellales (order), Ceratobasidiaceae (family), Rhizoctonia (genus), Rhizoctonia solani (species), Rhizoctonia solani AG-3 (no rank)	Agaricomycotina	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
A0A0D1DZD7	A0A0D1DZD7_MYCMD	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 UMAG_02718	Mycosarcoma maydis (Corn smut fungus) (Ustilago maydis)	5270	706	unreviewed	4.0	A0A0D1DZD7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Ustilaginomycotina (subphylum), Ustilaginomycetes (class), Ustilaginales (order), Ustilaginales incertae sedis (no rank), Mycosarcoma (genus)	Ustilaginomycotina	Ustilaginomycetes	Ustilaginales		Mycosarcoma
A0A0L6V131	A0A0L6V131_9BASI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 VP01_2946g5	Puccinia sorghi	27349	716	unreviewed	4.0	A0A0L6V131;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Pucciniomycotina (subphylum), Pucciniomycetes (class), Pucciniales (order), Pucciniaceae (family), Puccinia (genus)	Pucciniomycotina	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia
A0A1B9HTQ2	A0A1B9HTQ2_9TREE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 I206_106616	Kwoniella pini CBS 10737	1296096	702	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Basidiomycota (phylum), Agaricomycotina (subphylum), Tremellomycetes (class), Tremellales (order), Cryptococcaceae (family), Kwoniella (genus), Kwoniella pini (species)	Agaricomycotina	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella
