Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
Q756Y6	Q756Y6_EREGS	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 AGOS_AER128W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	284811	802	unreviewed	4.0	Q756Y6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Eremothecium (genus), Eremothecium gossypii (species)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium
A0A109UW77	A0A109UW77_9SACH	ATP-dependent DNA helicase RRM3 (EC 5.6.2.3) (DNA 5'-3' helicase RRM3) (rDNA recombination mutation protein 3)	RRM3 AW171_hschr2200	Eremothecium sinecaudum	45286	702	unreviewed	4.0	A0A109UW77;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Eremothecium (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium
A0A161HKE9	A0A161HKE9_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 AWJ20_376	Sugiyamaella lignohabitans	796027	1019	unreviewed	4.0	A0A161HKE9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Dipodascomycetes (class), Dipodascales (order), Trichomonascaceae (family), Sugiyamaella (genus)	Saccharomycotina	Dipodascomycetes	Dipodascales	Trichomonascaceae	Sugiyamaella
A0A167H2R5	A0A167H2R5_9HYPO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 BBO_02868	Beauveria brongniartii RCEF 3172	1081107	799	unreviewed	4.0	A0A167H2R5;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Sordariomycetes (class), Hypocreomycetidae (subclass), Hypocreales (order), Cordycipitaceae (family), Beauveria (genus), Beauveria brongniartii (species)	Pezizomycotina	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria
A0A1E1LUZ6	A0A1E1LUZ6_RHYSE	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 RSE6_00321	Rhynchosporium secalis (Barley scald fungus)	38038	899	unreviewed	4.0	A0A1E1LUZ6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Leotiomycetes (class), Helotiales (order), Ploettnerulaceae (family), Rhynchosporium (genus)	Pezizomycotina	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium
A0A1G4JCZ1	A0A1G4JCZ1_9SACH	ATP-dependent DNA helicase RRM3 (EC 5.6.2.3) (DNA 5'-3' helicase RRM3) (rDNA recombination mutation protein 3)	RRM3 LADA_0E07756G	Lachancea dasiensis	1072105	677	unreviewed	4.0	A0A1G4JCZ1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Lachancea (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea
A0A1V6U1M2	A0A1V6U1M2_9EURO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 PENFLA_c001G05543	Penicillium flavigenum	254877	763	unreviewed	4.0	A0A1V6U1M2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), Eurotiomycetes (class), Eurotiomycetidae (subclass), Eurotiales (order), Aspergillaceae (family), Penicillium (genus)	Pezizomycotina	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium
A0A1X7QZ68	A0A1X7QZ68_9SACH	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 KASA_0Q12672G	Maudiozyma saulgeensis	1789683	888	unreviewed	4.0	A0A1X7QZ68;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Maudiozyma (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma
A0A2P7YYZ7	A0A2P7YYZ7_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 C7M61_000856	Candidozyma pseudohaemuli	418784	1269	unreviewed	4.0	A0A2P7YYZ7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Metschnikowiaceae (family), Candidozyma (genus)	Saccharomycotina	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma
A0A437A639	A0A437A639_ARTFL	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DFL_004832	Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)	97331	893	unreviewed	4.0	A0A437A639;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), Orbiliomycetes (class), Orbiliales (order), Orbiliaceae (family), Arthrobotrys (genus)	Pezizomycotina	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys
A0A4T0X4S6	A0A4T0X4S6_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CANINC_000949	Pichia inconspicua	52247	863	unreviewed	4.0	A0A4T0X4S6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Pichiales (order), Pichiaceae (family), Pichia (genus)	Saccharomycotina	Pichiomycetes	Pichiales	Pichiaceae	Pichia
A0A642UC18	A0A642UC18_DIURU	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DIURU_005775	Diutina rugosa (Yeast) (Candida rugosa)	5481	851	unreviewed	4.0	A0A642UC18;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Diutina (genus)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Diutina
A0A7D9D0S1	A0A7D9D0S1_DEKBR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DEBR0S5_00628G	Dekkera bruxellensis (Brettanomyces custersii)	5007	933	unreviewed	4.0	A0A7D9D0S1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Pichiales (order), Pichiaceae (family), Brettanomyces (genus)	Saccharomycotina	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces
A0A7D9H4X7	A0A7D9H4X7_DEKBR	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DEBR0S5_12046G	Dekkera bruxellensis (Brettanomyces custersii)	5007	925	unreviewed	4.0	A0A7D9H4X7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Pichiales (order), Pichiaceae (family), Brettanomyces (genus)	Saccharomycotina	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces
A0A7G3ZFX8	A0A7G3ZFX8_9SACH	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 HG536_0C05830	Torulaspora globosa	48254	961	unreviewed	4.0	A0A7G3ZFX8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Torulaspora (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
A0A7H9HQ67	A0A7H9HQ67_9SACH	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 HG537_0C05830	Torulaspora globosa	48254	938	unreviewed	4.0	A0A7H9HQ67;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Torulaspora (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
A0A8H2VG31	A0A8H2VG31_9SACH	ATP-dependent DNA helicase RRM3 (EC 5.6.2.3) (DNA 5'-3' helicase RRM3) (rDNA recombination mutation protein 3)	RRM3 KABA2_05S04114	Maudiozyma barnettii	61262	756	unreviewed	4.0	A0A8H2VG31;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Maudiozyma (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma
A0A8H4RP39	A0A8H4RP39_9HELO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 G7Y89_g5004	Cudoniella acicularis	354080	1146	unreviewed	4.0	A0A8H4RP39;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Leotiomycetes (class), Helotiales (order), Tricladiaceae (family), Cudoniella (genus)	Pezizomycotina	Leotiomycetes	Helotiales	Tricladiaceae	Cudoniella
A0A8H6DJK2	A0A8H6DJK2_9HYPO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 FMUND_4830	Fusarium mundagurra	1567541	820	unreviewed	4.0	A0A8H6DJK2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Sordariomycetes (class), Hypocreomycetidae (subclass), Hypocreales (order), Nectriaceae (family), Fusarium (genus), Fusarium fujikuroi species complex (no rank)	Pezizomycotina	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
A0A9N8P4J7	A0A9N8P4J7_9PEZI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 AWRI4619_LOCUS161	Aureobasidium vineae	2773715	875	unreviewed	4.0	A0A9N8P4J7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Dothideomycetidae (subclass), Dothideales (order), Saccotheciaceae (family), Aureobasidium (genus)	Pezizomycotina	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium
A0A9P6I5L3	A0A9P6I5L3_9PEZI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CkaCkLH20_05047	Colletotrichum karsti	1095194	850	unreviewed	4.0	A0A9P6I5L3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Sordariomycetes (class), Hypocreomycetidae (subclass), Glomerellales (order), Glomerellaceae (family), Colletotrichum (genus), Colletotrichum boninense species complex (no rank)	Pezizomycotina	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum
A0A9P8PN42	A0A9P8PN42_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 WICMUC_003222	Wickerhamomyces mucosus	1378264	947	unreviewed	4.0	A0A9P8PN42;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Phaffomycetales (order), Wickerhamomycetaceae (family), Wickerhamomyces (genus)	Saccharomycotina	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces
A0A9P8PWM7	A0A9P8PWM7_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 OGATHE_000164	Ogataea polymorpha	460523	825	unreviewed	4.0	A0A9P8PWM7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Pichiales (order), Pichiaceae (family), Ogataea (genus)	Saccharomycotina	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
A0A9P8Q2R3	A0A9P8Q2R3_WICPI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 WICPIJ_006997	Wickerhamomyces pijperi (Yeast) (Pichia pijperi)	599730	1245	unreviewed	4.0	A0A9P8Q2R3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Phaffomycetales (order), Wickerhamomycetaceae (family), Wickerhamomyces (genus)	Saccharomycotina	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces
A0A9P8TBX6	A0A9P8TBX6_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 WICMUC_003917	Wickerhamomyces mucosus	1378264	676	unreviewed	4.0	A0A9P8TBX6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Phaffomycetales (order), Wickerhamomycetaceae (family), Wickerhamomyces (genus)	Saccharomycotina	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces
A0A9W4TRY8	A0A9W4TRY8_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CANVERA_P0027	Candida verbasci	1227364	658	unreviewed	4.0	A0A9W4TRY8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Candida (genus)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
A0A9W4TSQ7	A0A9W4TSQ7_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CANVERA_P0403	Candida verbasci	1227364	1019	unreviewed	4.0	A0A9W4TSQ7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Candida (genus)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
A0A9W6SUB1	A0A9W6SUB1_CANBO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 Cboi02_000029500	Candida boidinii (Yeast)	5477	1067	unreviewed	4.0	A0A9W6SUB1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Pichiales (order), Pichiaceae (family), Ogataea (genus), Ogataea/Candida clade (clade)	Saccharomycotina	Pichiomycetes	Pichiales	Pichiaceae	Ogataea
A0AA39QRC0	A0AA39QRC0_9LECA	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 JMJ35_009631	Cladonia borealis	184061	869	unreviewed	4.0	A0AA39QRC0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), Lecanoromycetes (class), OSLEUM clade (clade), Lecanoromycetidae (subclass), Lecanorales (order), Lecanorineae (suborder), Cladoniaceae (family), Cladonia (genus)	Pezizomycotina	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia
A0AAI9SW46	A0AAI9SW46_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 KGF56_003078	Candida oxycetoniae	497107	934	unreviewed	4.0	A0AAI9SW46;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Candida (genus)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
A0AAV5RQD8	A0AAV5RQD8_MAUHU	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DAKH74_003700	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	51915	857	unreviewed	4.0	A0AAV5RQD8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Maudiozyma (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma
A0AAV5RS12	A0AAV5RS12_STABA	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 DASB73_042770	Starmerella bacillaris (Yeast) (Candida zemplinina)	1247836	893	unreviewed	4.0	A0AAV5RS12;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Dipodascomycetes (class), Dipodascales (order), Trichomonascaceae (family), Starmerella (genus)	Saccharomycotina	Dipodascomycetes	Dipodascales	Trichomonascaceae	Starmerella
A0AAV5S599	A0AAV5S599_MAUHU	ATP-dependent DNA helicase RRM3 (EC 5.6.2.3) (DNA 5'-3' helicase RRM3) (rDNA recombination mutation protein 3)	RRM3 DAKH74_056510	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	51915	760	unreviewed	4.0	A0AAV5S599;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Maudiozyma (genus)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma
A0ABP0ZI86	A0ABP0ZI86_9ASCO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 LODBEIA_P10400	Lodderomyces beijingensis	1775926	671	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Lodderomyces (genus)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Lodderomyces
A0ABR0H0U4	A0ABR0H0U4_9PEZI	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 QC763_706500	Podospora pseudopauciseta	2093780	895	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Sordariomycetes (class), Sordariomycetidae (subclass), Sordariales (order), Podosporaceae (family), Podospora (genus)	Pezizomycotina	Sordariomycetes	Sordariales	Podosporaceae	Podospora
A0ABR3VRV6	A0ABR3VRV6_HUMIN	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 VTJ49DRAFT_78	Humicola insolens (Soft-rot fungus)	85995	815	unreviewed	4.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), sordariomyceta (clade), Sordariomycetes (class), Sordariomycetidae (subclass), Sordariales (order), Chaetomiaceae (family), Mycothermus (genus)	Pezizomycotina	Sordariomycetes	Sordariales	Chaetomiaceae	Mycothermus
A5E709	A5E709_LODEL	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 LELG_05398	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	379508	1047	unreviewed	4.0	A5E709;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Lodderomyces (genus), Lodderomyces elongisporus (species)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Lodderomyces
A7TNQ0	A7TNQ0_VANPO	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 Kpol_1001p13	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17) (Kluyveromyces polysporus)	436907	958	unreviewed	4.0	A7TNQ0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Vanderwaltozyma (genus), Vanderwaltozyma polyspora (species)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Vanderwaltozyma
C4YMF4	C4YMF4_CANAW	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 CAWG_02034	Candida albicans (strain WO-1) (Yeast)	294748	906	unreviewed	4.0	C4YMF4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Pichiomycetes (class), Serinales (order), Debaryomycetaceae (family), Candida/Lodderomyces clade (clade), Candida (genus), Candida albicans (species)	Saccharomycotina	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
C5DS62	C5DS62_ZYGRC	ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)	PIF1 ZYRO0B14168g	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	559307	864	unreviewed	4.0	C5DS62;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Saccharomycotina (subphylum), Saccharomycetes (class), Saccharomycetales (order), Saccharomycetaceae (family), Zygosaccharomyces (genus), Zygosaccharomyces rouxii (species)	Saccharomycotina	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces
