Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0A9N9ELU4	A0A9N9ELU4_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS10695	Cetraspora pellucida	1433469	337	unreviewed	2.0	A0A9N9ELU4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9EQ23	A0A9N9EQ23_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	AMORRO_LOCUS11365	Acaulospora morrowiae	94023	106	unreviewed	2.0	A0A9N9EQ23;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Acaulosporaceae (family), Acaulospora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora
A0A9N9EUM0	A0A9N9EUM0_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS11088	Cetraspora pellucida	1433469	343	unreviewed	2.0	A0A9N9EUM0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9FM76	A0A9N9FM76_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	DEBURN_LOCUS6867	Diversispora eburnea	1213867	106	unreviewed	2.0	A0A9N9FM76;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Diversisporaceae (family), Diversispora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora
A0A9N9FV84	A0A9N9FV84_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	ALEPTO_LOCUS6232	Ambispora leptoticha	144679	214	unreviewed	2.0	A0A9N9FV84;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Archaeosporales (order), Ambisporaceae (family), Ambispora (genus)	Glomeromycotina	Glomeromycetes	Archaeosporales	Ambisporaceae	Ambispora
A0A9N9G246	A0A9N9G246_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	POCULU_LOCUS6255	Paraglomus occultum	144539	322	unreviewed	2.0	A0A9N9G246;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Paraglomerales (order), Paraglomeraceae (family), Paraglomus (genus)	Glomeromycotina	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus
A0A9N9G662	A0A9N9G662_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS6383	Cetraspora pellucida	1433469	197	unreviewed	2.0	A0A9N9G662;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9GBG1	A0A9N9GBG1_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	POCULU_LOCUS6957	Paraglomus occultum	144539	321	unreviewed	2.0	A0A9N9GBG1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Paraglomerales (order), Paraglomeraceae (family), Paraglomus (genus)	Glomeromycotina	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus
A0A9N9H3J5	A0A9N9H3J5_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS9311	Cetraspora pellucida	1433469	488	unreviewed	2.0	A0A9N9H3J5;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9HDJ9	A0A9N9HDJ9_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	DERYTH_LOCUS11300	Dentiscutata erythropus	1348616	448	unreviewed	2.0	A0A9N9HDJ9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Dentiscutata (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata
A0A9N9HHD3	A0A9N9HHD3_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS11107	Cetraspora pellucida	1433469	531	unreviewed	2.0	A0A9N9HHD3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9IFD2	A0A9N9IFD2_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS13540	Cetraspora pellucida	1433469	231	unreviewed	2.0	A0A9N9IFD2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9JHX6	A0A9N9JHX6_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS16173	Cetraspora pellucida	1433469	491	unreviewed	2.0	A0A9N9JHX6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9JQZ1	A0A9N9JQZ1_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS16947	Cetraspora pellucida	1433469	283	unreviewed	2.0	A0A9N9JQZ1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9K693	A0A9N9K693_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	DERYTH_LOCUS25053	Dentiscutata erythropus	1348616	100	unreviewed	2.0	A0A9N9K693;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Dentiscutata (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata
A0A9N9KCN1	A0A9N9KCN1_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS19798	Cetraspora pellucida	1433469	398	unreviewed	2.0	A0A9N9KCN1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9KH14	A0A9N9KH14_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS20399	Cetraspora pellucida	1433469	172	unreviewed	2.0	A0A9N9KH14;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9KKM8	A0A9N9KKM8_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS22044	Cetraspora pellucida	1433469	159	unreviewed	2.0	A0A9N9KKM8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9N7T1	A0A9N9N7T1_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	AMORRO_LOCUS12570	Acaulospora morrowiae	94023	267	unreviewed	2.0	A0A9N9N7T1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Acaulosporaceae (family), Acaulospora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora
A0A9N9N8M7	A0A9N9N8M7_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	AMORRO_LOCUS12877	Acaulospora morrowiae	94023	486	unreviewed	2.0	A0A9N9N8M7;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Acaulosporaceae (family), Acaulospora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora
A0A9N9P379	A0A9N9P379_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS16798	Cetraspora pellucida	1433469	276	unreviewed	2.0	A0A9N9P379;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9N9PN04	A0A9N9PN04_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	CPELLU_LOCUS21480	Cetraspora pellucida	1433469	193	unreviewed	2.0	A0A9N9PN04;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Cetraspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Cetraspora
A0A9P3HF27	A0A9P3HF27_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	EMPS_07779	Entomortierella parvispora	205924	165	unreviewed	2.0	A0A9P3HF27;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mortierellomycotina (subphylum), Mortierellomycetes (class), Mortierellales (order), Mortierellaceae (family), Entomortierella (genus)	Mortierellomycotina	Mortierellomycetes	Mortierellales	Mortierellaceae	Entomortierella
A0A9P6Z672	A0A9P6Z672_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	G6F50_004464	Rhizopus delemar	936053	415	unreviewed	2.0	A0A9P6Z672;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Rhizopodaceae (family), Rhizopus (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus
A0A9W4TBA1	A0A9W4TBA1_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	FWILDA_LOCUS18854	Funneliformis geosporum	1117311	236	unreviewed	2.0	A0A9W4TBA1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Glomerales (order), Glomeraceae (family), Funneliformis (genus)	Glomeromycotina	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis
A0AAD5JWW4	A0AAD5JWW4_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	BDA99DRAFT_561458	Phascolomyces articulosus	60185	180	unreviewed	2.0	A0AAD5JWW4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Lichtheimiaceae (family), Phascolomyces (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Lichtheimiaceae	Phascolomyces
A0AAD7URC0	A0AAD7URC0_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	O0I10_012287	Lichtheimia ornata	688661	1202	unreviewed	2.0	A0AAD7URC0;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Lichtheimiaceae (family), Lichtheimia (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia
A0AAD7XTD4	A0AAD7XTD4_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	O0I10_012237	Lichtheimia ornata	688661	949	unreviewed	2.0	A0AAD7XTD4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Lichtheimiaceae (family), Lichtheimia (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Lichtheimiaceae	Lichtheimia
A0AAN7D3D5	A0AAN7D3D5_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_007613	Mucor velutinosus	708070	555	unreviewed	2.0	A0AAN7D3D5;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7DIE5	A0AAN7DIE5_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	YRB30 ATC70_000993 ATC70_005877	Mucor velutinosus	708070	1471	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7DPF2	A0AAN7DPF2_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_004030	Mucor velutinosus	708070	1471	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7DPI0	A0AAN7DPI0_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	PTC2_3 ATC70_000394 ATC70_000607 ATC70_002074 ATC70_002606 ATC70_004031	Mucor velutinosus	708070	1518	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7DT63	A0AAN7DT63_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_004029	Mucor velutinosus	708070	1473	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7HWR2	A0AAN7HWR2_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_012171	Mucor velutinosus	708070	425	unreviewed	2.0	A0AAN7HWR2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7I0Q6	A0AAN7I0Q6_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	CHT2_4 ATC70_011552	Mucor velutinosus	708070	275	unreviewed	2.0	A0AAN7I0Q6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7I3M8	A0AAN7I3M8_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_010225	Mucor velutinosus	708070	1471	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0AAN7I4P6	A0AAN7I4P6_9FUNG	ATP-dependent DNA helicase (EC 5.6.2.3)	ATC70_004146	Mucor velutinosus	708070	610	unreviewed	2.0	A0AAN7I4P6;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Mucorineae (suborder), Mucoraceae (family), Mucor (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Mucoraceae	Mucor
A0ABN7UG76	A0ABN7UG76_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS6324	Gigaspora margarita	4874	625	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7UM25	A0ABN7UM25_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS7487	Gigaspora margarita	4874	143	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7US70	A0ABN7US70_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS9916	Gigaspora margarita	4874	310	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7V5H4	A0ABN7V5H4_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS14639	Gigaspora margarita	4874	404	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7VQ28	A0ABN7VQ28_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS20795	Gigaspora margarita	4874	353	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7VQP8	A0ABN7VQP8_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS21064	Gigaspora margarita	4874	1434	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7VZR0	A0ABN7VZR0_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS24259	Gigaspora margarita	4874	357	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7W0P8	A0ABN7W0P8_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS24887	Gigaspora margarita	4874	228	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7W0X0	A0ABN7W0X0_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS25056	Gigaspora margarita	4874	120	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7W6F5	A0ABN7W6F5_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS27198	Gigaspora margarita	4874	325	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABN7WNA6	A0ABN7WNA6_GIGMA	ATP-dependent DNA helicase (EC 5.6.2.3)	GMARGA_LOCUS33113	Gigaspora margarita	4874	120	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Gigaspora (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora
A0ABR3ALK4	A0ABR3ALK4_PHYBL	ATP-dependent DNA helicase (EC 5.6.2.3)	J3Q64DRAFT_1311449	Phycomyces blakesleeanus	4837	303	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Phycomycetaceae (family), Phycomyces (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces
A0ABR3AYD4	A0ABR3AYD4_PHYBL	ATP-dependent DNA helicase (EC 5.6.2.3)	J3Q64DRAFT_1835911	Phycomyces blakesleeanus	4837	133	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Mucoromycotina (subphylum), Mucoromycetes (class), Mucorales (order), Phycomycetaceae (family), Phycomyces (genus)	Mucoromycotina	Mucoromycetes	Mucorales	Phycomycetaceae	Phycomyces
A0ACA9LA81	A0ACA9LA81_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	DHETER_LOCUS3616	Dentiscutata heterogama	1316150	555	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Dentiscutata (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Dentiscutata
A0ACA9LGD5	A0ACA9LGD5_9GLOM	ATP-dependent DNA helicase (EC 5.6.2.3)	RPERSI_LOCUS2966	Racocetra persica	160502	275	unreviewed	2.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Fungi incertae sedis (no rank), Mucoromycota (phylum), Glomeromycotina (subphylum), Glomeromycetes (class), Diversisporales (order), Gigasporaceae (family), Racocetra (genus)	Glomeromycotina	Glomeromycetes	Diversisporales	Gigasporaceae	Racocetra
