Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0AA97I319	A0AA97I319_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ F1737_09425	Methanochimaera problematica	2609417	720	unreviewed	3.0	A0AA97I319;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanochimaera (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanochimaera
A0AAE3H8Q8	A0AAE3H8Q8_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	PV02_01275	Methanolobus chelungpuianus	502115	705	unreviewed	3.0	A0AAE3H8Q8;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanolobus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus
A0ABT8M844	A0ABT8M844_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ FGU65_04205	Methanoculleus frigidifontis	2584085	740	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
I7LLR5	I7LLR5_METBM	DNA 3'-5' helicase (EC 5.6.2.4)	recQ1 BN140_0661	Methanoculleus bourgensis (strain ATCC 43281 / DSM 3045 / OCM 15 / MS2) (Methanogenium bourgense)	1201294	780	unreviewed	3.0	I7LLR5;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus), Methanoculleus bourgensis (species)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
Q8THK7	Q8THK7_METAC	DNA 3'-5' helicase (EC 5.6.2.4)	MA_4507	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	188937	909	unreviewed	3.0	Q8THK7;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina acetivorans (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A099T609	A0A099T609_METMT	DNA 3'-5' helicase (EC 5.6.2.4)	LI82_02205	Methanococcoides methylutens	2226	657	unreviewed	3.0	A0A099T609;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanococcoides (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides
A0A0E3P9D5	A0A0E3P9D5_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	MSSIT_3875	Methanosarcina siciliae T4/M	1434120	891	unreviewed	3.0	A0A0E3P9D5;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina siciliae (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A0E3SNA9	A0A0E3SNA9_METBA	DNA 3'-5' helicase (EC 5.6.2.4)	MSBR3_3373	Methanosarcina barkeri 3	1434107	915	unreviewed	3.0	A0A0E3SNA9;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A0E3WSE7	A0A0E3WSE7_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	MSLAZ_3059	Methanosarcina lacustris Z-7289	1434111	948	unreviewed	3.0	A0A0E3WSE7;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina lacustris (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A0E3X0X4	A0A0E3X0X4_METMT	DNA 3'-5' helicase (EC 5.6.2.4)	MCMEM_0642	Methanococcoides methylutens MM1	1434104	652	unreviewed	3.0	A0A0E3X0X4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanococcoides (genus), Methanococcoides methylutens (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides
A0A8A3S3L6	A0A8A3S3L6_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ RJ40_02620	Methanofollis aquaemaris	126734	602	unreviewed	3.0	A0A8A3S3L6;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanofollis (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
A0A9E5DFK1	A0A9E5DFK1_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	FKB36_09665	Methanoculleus formosensis	2590886	419	unreviewed	3.0	A0A9E5DFK1;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0AA97A402	A0AA97A402_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	dbpA_2 MsAc7_10000	Methanolapillus millepedarum	3028296	877	unreviewed	3.0	A0AA97A402;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanolapillus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolapillus
A0AAX3EA40	A0AAX3EA40_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ OH143_01410	Methanoculleus submarinus	204050	605	unreviewed	3.0	A0AAX3EA40;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABD4TB82	A0ABD4TB82_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ DIC75_06130	Methanoculleus oceani	2184756	602	unreviewed	3.0	A0ABD4TB82;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABM7H747	A0ABM7H747_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ_1 MchiMG62_16300	Methanoculleus chikugoensis	118126	604	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABN5XJJ6	A0ABN5XJJ6_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ_2 MchiMG62_19740	Methanoculleus chikugoensis	118126	762	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABT8M3J4	A0ABT8M3J4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ FGW20_06510	Methanoculleus methanifontis	2584086	604	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABU2D4E3	A0ABU2D4E3_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ RG963_13820	Methanosarcina baikalica	3073890	866	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0ABU3X3X9	A0ABU3X3X9_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	F8E02_09935	Methanoculleus caldifontis	2651577	423	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0ABU3YZ97	A0ABU3YZ97_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ HL657_00590	Methanoculleus nereidis	2735141	766	unreviewed	3.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A3CV48	A3CV48_METMJ	DNA 3'-5' helicase (EC 5.6.2.4)	Memar_1318	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	368407	419	unreviewed	3.0	A3CV48;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus), Methanoculleus marisnigri (species)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
B8GEL9	B8GEL9_METPE	DNA 3'-5' helicase (EC 5.6.2.4)	Mpal_2442	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	521011	606	unreviewed	3.0	B8GEL9;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanoregulaceae (family), Methanosphaerula (genus), Methanosphaerula palustris (species)		Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula
H1YZ76	H1YZ76_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	Metlim_0978	Methanoplanus limicola DSM 2279	937775	720	unreviewed	3.0	H1YZ76;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoplanus (genus), Methanoplanus limicola (species)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus
A0A1G9AIN2	A0A1G9AIN2_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN04488571_10688	Methanoculleus thermophilus	2200	624	unreviewed	2.0	A0A1G9AIN2;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0A521DQ47	A0A521DQ47_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN06264867_107180	Halorubrum cibi	413815	397	unreviewed	2.0	A0A521DQ47;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halorubrum (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum
A0A7D5KXA9	A0A7D5KXA9_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	HUG10_10605	Halorarum halophilum	2743090	693	unreviewed	2.0	A0A7D5KXA9;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halorarum (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Halorarum
A0A9E7PLZ1	A0A9E7PLZ1_9EURY	RecQ family ATP-dependent DNA helicase (EC 3.6.4.12)	L6E24_00460	Methanoplanus endosymbiosus	33865	2028	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoplanus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus
A0AAE4F1L9	A0AAE4F1L9_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	NDI54_19195	Haloarcula terrestris	2950533	694	unreviewed	2.0	A0AAE4F1L9;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Haloarcula (genus)		Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula
A0AAX0Q9A0	A0AAX0Q9A0_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ASJ83_05460	Methanocorpusculum parvum	2193	493	unreviewed	2.0	A0AAX0Q9A0;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanocorpusculum (genus)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
A0ABD4TGN3	A0ABD4TGN3_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	FTO68_00310	Methanocalculus taiwanensis	106207	507	unreviewed	2.0	A0ABD4TGN3;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocalculaceae (family), Methanocalculus (genus)		Methanomicrobia	Methanomicrobiales	Methanocalculaceae	Methanocalculus
D5EC27	D5EC27_METMS	DNA 3'-5' helicase (EC 5.6.2.4)	Mmah_1224	Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP)	547558	599	unreviewed	2.0	D5EC27;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanohalophilus (genus), Methanohalophilus mahii (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus
A0A1F2P9B7	A0A1F2P9B7_9ARCH	DNA 3'-5' helicase (EC 5.6.2.4)	SCAL_001720	Candidatus Syntropharchaeum caldarium	1838285	896	unreviewed	2.0	A0A1F2P9B7;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Halobacteriota (phylum), Candidatus Syntropharchaeia (class), Candidatus Syntropharchaeales (order), Candidatus Syntropharchaeales incertae sedis (no rank), Candidatus Syntropharchaeum (genus)		Candidatus Syntropharchaeia	Candidatus Syntropharchaeales		Candidatus Syntropharchaeum
A0A1H0A7Z0	A0A1H0A7Z0_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN05192554_12526	Haloarchaeobius iranensis	996166	694	unreviewed	2.0	A0A1H0A7Z0;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halorubellaceae (family), Haloarchaeobius (genus)		Halobacteria	Halobacteriales	Halorubellaceae	Haloarchaeobius
A0A1V6N3F2	A0A1V6N3F2_METAZ	DNA 3'-5' helicase (EC 5.6.2.4)	MBBAR_6c02490	Methanobrevibacter arboriphilus JCM 13429 = DSM 1125	1300164	935	unreviewed	2.0	A0A1V6N3F2;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanobacteriaceae (family), Methanobrevibacter (genus), Methanobrevibacter arboriphilus (species)		Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
A0A285EWZ2	A0A285EWZ2_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN06295989_10259	Methanohalophilus euhalobius	51203	599	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanohalophilus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus
A0A2A2HSG6	A0A2A2HSG6_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ASJ81_07695	Methanosarcina spelaei	1036679	887	unreviewed	2.0	A0A2A2HSG6;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
A0A498GXK1	A0A498GXK1_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ABH15_10795	Methanoculleus taiwanensis	1550565	417	unreviewed	2.0	A0A498GXK1;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
A0A6B9F6Y4	A0A6B9F6Y4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	EI982_16730	Haloplanus rallus	1816183	870	unreviewed	2.0	A0A6B9F6Y4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Haloplanus (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus
A0A9E7R702	A0A9E7R702_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	N0B31_10150	Salinirubellus salinus	1364945	883	unreviewed	2.0	A0A9E7R702;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Natronomonadaceae (family), Salinirubellus (genus)		Halobacteria	Halobacteriales	Natronomonadaceae	Salinirubellus
A0AAE4MGR3	A0AAE4MGR3_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	recQ McpCs1_05410	Methanorbis rubei	3028300	497	unreviewed	2.0	A0AAE4MGR3;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanorbis (genus)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanorbis
A0ABD6DPR0	A0ABD6DPR0_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ACFSBL_14085	Haloarchaeobius litoreus	755306	693	unreviewed	2.0	A0ABD6DPR0;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halorubellaceae (family), Haloarchaeobius (genus)		Halobacteria	Halobacteriales	Halorubellaceae	Haloarchaeobius
A0ABT4IDJ2	A0ABT4IDJ2_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	O0S10_01060	Methanocorpusculum petauri	3002863	497	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanocorpusculum (genus)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
A0ABT4IJ63	A0ABT4IJ63_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	O0S09_00725	Methanocorpusculum vombati	3002864	497	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanocorpusculum (genus)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
A0ABV4IRY9	A0ABV4IRY9_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	ABNG02_13820	Halorubrum ejinorense	425309	939	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloferacaceae (family), Halorubrum (genus)		Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum
F7XL27	F7XL27_METZD	DNA 3'-5' helicase (EC 5.6.2.4)	Mzhil_0873	Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5) (Methanohalophilus zhilinae)	679901	611	unreviewed	2.0	F7XL27;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosalsum (genus), Methanosalsum zhilinae (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum
I7LNM3	I7LNM3_METBM	DNA 3'-5' helicase (EC 5.6.2.4)	recQ7 BN140_2296	Methanoculleus bourgensis (strain ATCC 43281 / DSM 3045 / OCM 15 / MS2) (Methanogenium bourgense)	1201294	417	unreviewed	2.0	I7LNM3;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanomicrobiaceae (family), Methanoculleus (genus), Methanoculleus bourgensis (species)		Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
L0KT01	L0KT01_METHD	DNA 3'-5' helicase (EC 5.6.2.4)	Metho_0286	Methanomethylovorans hollandica (strain DSM 15978 / NBRC 107637 / DMS1)	867904	692	unreviewed	2.0	L0KT01;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanomethylovorans (genus), Methanomethylovorans hollandica (species)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans
A0A2V2N6N2	A0A2V2N6N2_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	DLD82_09025	Methanospirillum stamsii	1277351	554	unreviewed	2.0	A0A2V2N6N2;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanospirillaceae (family), Methanospirillum (genus)		Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum
A0A7Z7FCC3	A0A7Z7FCC3_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	SAMN04488589_1259	Methanolobus vulcani	38026	691	unreviewed	2.0	A0A7Z7FCC3;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanolobus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus
A0AAW4PG16	A0AAW4PG16_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	EGH23_17505	Haloarcula nitratireducens	2487749	926	unreviewed	2.0	A0AAW4PG16;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Haloarculaceae (family), Haloarcula (genus)		Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula
A2SPE2	A2SPE2_METLZ	DNA 3'-5' helicase (EC 5.6.2.4)	Mlab_0020	Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z)	410358	493	unreviewed	2.0	A2SPE2;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanocorpusculaceae (family), Methanocorpusculum (genus), Methanocorpusculum labreanum (species)		Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
A7I799	A7I799_METB6	DNA 3'-5' helicase (EC 5.6.2.4)	Mboo_1092	Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8)	456442	451	unreviewed	2.0	A7I799;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanomicrobiales (order), Methanoregulaceae (family), Methanoregula (genus), Methanoregula boonei (species)		Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula
A0A0F7PES4	A0A0F7PES4_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	HLASF_3074	Halanaeroarchaeum sulfurireducens	1604004	677	unreviewed	2.0	A0A0F7PES4;	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halobacteriaceae (family), Halanaeroarchaeum (genus)		Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum
A0A1L3Q393	A0A1L3Q393_9EURY	DNA 3'-5' helicase (EC 5.6.2.4)	BHR79_07425	Methanohalophilus halophilus	2177	599	unreviewed	2.0		cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanohalophilus (genus)		Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus
