Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0ABU3PEG4	A0ABU3PEG4_9BURK	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	RQP53_17000	Roseateles aquae	3077235	674	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Sphaerotilaceae (family), Roseateles (genus)		Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles
A0ABU3SBW5	A0ABU3SBW5_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ RKE40_20490	Bosea rubneri	3075434	612	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Boseaceae (family), Bosea (genus)		Alphaproteobacteria	Hyphomicrobiales	Boseaceae	Bosea
A0ABU3TCW1	A0ABU3TCW1_9BACT	DNA helicase RecQ (EC 5.6.2.4)	recQ ROI90_02295	Hymenobacter endophyticus	3076335	729	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0ABU3TG52	A0ABU3TG52_9BACT	DNA helicase RecQ (EC 5.6.2.4)	recQ ROI90_08005	Hymenobacter endophyticus	3076335	757	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0ABU3U4W1	A0ABU3U4W1_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	RXV94_04675	Gilvirhabdus luticola	3079858	733	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Gilvirhabdus (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gilvirhabdus
A0ABU3X7X8	A0ABU3X7X8_9BACI	DNA helicase RecQ (EC 5.6.2.4)	recQ RYX56_04995	Alkalihalophilus lindianensis	1630542	710	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Alkalihalophilus (genus)		Bacilli	Bacillales	Bacillaceae	Alkalihalophilus
A0ABU3ZY34	A0ABU3ZY34_9SPHN	DNA helicase RecQ (EC 5.6.2.4)	recQ O0R41_12605	Sphingobium naphthae	1886786	591	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Sphingomonadales (order), Sphingobiaceae (family), Sphingobium (genus)		Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium
A0ABU4GGB6	A0ABU4GGB6_9CLOT	DNA helicase RecQ (EC 5.6.2.4)	recQ RZO55_03590	Clostridium boliviensis	318465	610	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Clostridia (class), Eubacteriales (order), Clostridiaceae (family), Clostridium (genus)		Clostridia	Eubacteriales	Clostridiaceae	Clostridium
A0ABU4K6Y8	A0ABU4K6Y8_9ACTN	DNA helicase RecQ (EC 5.6.2.4)	recQ R2363_15225	Streptomyces roseolus	67358	697	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABU4NW94	A0ABU4NW94_9ACTN	DNA helicase RecQ (EC 5.6.2.4)	recQ PV662_45760	Streptomyces europaeiscabiei	146819	696	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABU4RS20	A0ABU4RS20_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ SCD90_16435	Terrihabitans rhizophilus	3092662	602	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Hyphomicrobiales incertae sedis (no rank), Terrihabitans (genus)		Alphaproteobacteria	Hyphomicrobiales		Terrihabitans
A0ABU4SMQ8	A0ABU4SMQ8_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ FE394_12155	Xenorhabdus littoralis	2582835	608	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Morganellaceae (family), Xenorhabdus (genus)		Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus
A0ABU4TI58	A0ABU4TI58_9PSEU	DNA helicase RecQ (EC 5.6.2.4)	recQ SK571_01005	Lentzea kristufekii	3095430	664	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Pseudonocardiales (order), Pseudonocardiaceae (family), Lentzea (genus)		Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea
A0ABU4W7N5	A0ABU4W7N5_9FUSO	DNA helicase RecQ (EC 5.6.2.4)	recQ RFV38_03295	Candidatus Cetobacterium colombiensis	3073100	639	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Fusobacteriati (kingdom), Fusobacteriota (phylum), Fusobacteriia (class), Fusobacteriales (order), Fusobacteriaceae (family), Cetobacterium (genus)		Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
A0ABU4XUH5	A0ABU4XUH5_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ RFN28_07615	Mesorhizobium album	3072314	614	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Phyllobacteriaceae (family), Mesorhizobium (genus)		Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
A0ABU5AK22	A0ABU5AK22_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ RFM23_08350	Mesorhizobium abyssinicae	1209958	614	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Phyllobacteriaceae (family), Mesorhizobium (genus)		Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
A0ABU5IKC9	A0ABU5IKC9_9BURK	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	SM757_22520	Azohydromonas lata	45677	612	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Sphaerotilaceae (family), Azohydromonas (genus)		Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Azohydromonas
A0ABU5KQ87	A0ABU5KQ87_9BACL	DNA helicase RecQ (EC 5.6.2.4)	recQ UFB30_14410	Jeotgalibacillus haloalkalitolerans	3104292	716	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Caryophanaceae (family), Jeotgalibacillus (genus)		Bacilli	Bacillales	Caryophanaceae	Jeotgalibacillus
A0ABU5P6S6	A0ABU5P6S6_9PSED	DNA helicase RecQ (EC 5.6.2.4)	recQ SOP97_05890	Pseudomonas spirodelae	3101751	708	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Pseudomonadales (order), Pseudomonadaceae (family), Pseudomonas (genus)		Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
A0ABU5V9H8	A0ABU5V9H8_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ VA603_14305	Stenotrophomonas capsici	3110230	600	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Stenotrophomonas (genus)		Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas
A0ABU5X982	A0ABU5X982_BORPP	DNA helicase RecQ (EC 5.6.2.4)	recQ U5T69_17140	Bordetella parapertussis	519	606	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Alcaligenaceae (family), Bordetella (genus)		Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
A0ABU5ZYJ0	A0ABU5ZYJ0_9FLAO	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	U6A24_15775	Aquimarina gracilis	874422	735	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Flavobacteriaceae (family), Aquimarina (genus)		Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina
A0ABU6ASP2	A0ABU6ASP2_9NOCA	DNA helicase RecQ (EC 5.6.2.4)	recQ U3653_10670	Nocardia implantans	3108168	624	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Mycobacteriales (order), Nocardiaceae (family), Nocardia (genus)		Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
A0ABU6KZR1	A0ABU6KZR1_ENTAS	DNA helicase RecQ (EC 5.6.2.4)	recQ QAA55_023565	Enterobacter asburiae	61645	609	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Enterobacter (genus), Enterobacter cloacae complex (no rank)		Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
A0ABU6M2J1	A0ABU6M2J1_9ACTN	DNA helicase RecQ (EC 5.6.2.4)	recQ RFN57_27440	Streptomyces violaceochromogenes	67377	710	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABU6PFA2	A0ABU6PFA2_9BACI	DNA helicase RecQ (EC 5.6.2.4)	recQ P9485_19315	Bacillus nitratireducens	2026193	705	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Bacillaceae (family), Bacillus (genus), Bacillus cereus group (no rank)		Bacilli	Bacillales	Bacillaceae	Bacillus
A0ABU7J5K0	A0ABU7J5K0_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ QWY20_09980	Alkalimonas cellulosilytica	3058395	604	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Gammaproteobacteria incertae sedis (no rank), Alkalimonas (genus)		Gammaproteobacteria			Alkalimonas
A0ABU7PL95	A0ABU7PL95_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	V2S66_32220	Actinacidiphila polyblastidii	3110430	622	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Actinacidiphila (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Actinacidiphila
A0ABU7QVY8	A0ABU7QVY8_9FLAO	DNA helicase RecQ (EC 5.6.2.4)	recQ V2E39_04885	Chryseobacterium arthrosphaerae	651561	734	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Flavobacteriia (class), Flavobacteriales (order), Weeksellaceae (family), Chryseobacterium group (no rank), Chryseobacterium (genus)		Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
A0ABU7RHE0	A0ABU7RHE0_9BACT	DNA helicase RecQ (EC 5.6.2.4)	recQ V2H41_08915	Niabella digestorum	3117701	754	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Chitinophagia (class), Chitinophagales (order), Chitinophagaceae (family), Niabella (genus)		Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella
A0ABU7WGM8	A0ABU7WGM8_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ V3391_10640	Luteimonas flava	3115822	610	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Luteimonas (genus)		Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas
A0ABU8D8D7	A0ABU8D8D7_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ V2J18_17955	Lysobacter firmicutimachus	1792846	605	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Lysobacter (genus)		Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter
A0ABU8GSP3	A0ABU8GSP3_9ACTN	DNA helicase RecQ (EC 5.6.2.4)	recQ WB403_44610	Streptomyces brasiliscabiei	2736302	682	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Kitasatosporales (order), Streptomycetaceae (family), Streptomyces (genus)		Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
A0ABU8LJ86	A0ABU8LJ86_9MICO	DNA helicase RecQ (EC 5.6.2.4)	recQ WDU93_06715	Microbacterium istanbulense	3122049	671	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Microbacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
A0ABU8LQ52	A0ABU8LQ52_9MICO	DNA helicase RecQ (EC 5.6.2.4)	recQ WDU96_02115	Microbacterium marmarense	3122051	691	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Microbacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
A0ABU8TLW8	A0ABU8TLW8_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ V6575_13805	Roseibium algae	3123038	620	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Stappiaceae (family), Roseibium (genus)		Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium
A0ABU8V806	A0ABU8V806_9NEIS	DNA helicase RecQ (EC 5.6.2.4)	recQ QCL97_017705	Chromobacterium amazonense	1382803	598	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Neisseriales (order), Chromobacteriaceae (family), Chromobacterium (genus)		Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium
A0ABU8VG60	A0ABU8VG60_9BURK	DNA helicase RecQ (EC 5.6.2.4)	recQ WKW77_14450	Variovorax ureilyticus	1836198	625	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Comamonadaceae (family), Variovorax (genus)		Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
A0ABU8WVQ4	A0ABU8WVQ4_9BURK	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	WKW82_33435	Variovorax rhizosphaerae	1836200	597	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Comamonadaceae (family), Variovorax (genus)		Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
A0ABU8YFH5	A0ABU8YFH5_9MICO	DNA helicase RecQ (EC 5.6.2.4)	recQ WMN62_17625	Curtobacterium citreum	2036	617	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Micrococcales (order), Microbacteriaceae (family), Curtobacterium (genus)		Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium
A0ABU9AF79	A0ABU9AF79_PSEA5	DNA helicase RecQ (EC 5.6.2.4)	recQ WG925_14680	Pseudonocardia alni subsp. carboxydivorans	415010	608	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Pseudonocardiales (order), Pseudonocardiaceae (family), Pseudonocardia (genus), Pseudonocardia alni (species)		Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
A0ABU9BJI8	A0ABU9BJI8_9BURK	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	AACH11_22265	Pseudaquabacterium rugosum	2984194	652	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Sphaerotilaceae (family), Pseudaquabacterium (genus)		Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Pseudaquabacterium
A0ABU9H7Q1	A0ABU9H7Q1_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ V6255_00740	Psychromonas arctica	168275	600	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Psychromonadaceae (family), Psychromonas (genus)		Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas
A0ABU9IHT1	A0ABU9IHT1_9SPHN	DNA helicase RecQ (EC 5.6.2.4)	recQ AAEO60_15110	Aurantiacibacter gilvus	3139141	594	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Sphingomonadales (order), Erythrobacteraceae (family), Aurantiacibacter (genus)		Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Aurantiacibacter
A0ABU9LD89	A0ABU9LD89_9XANT	DNA helicase RecQ (EC 5.6.2.4)	recQ PIQ37_14970	Xanthomonas protegens	3380705	602	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Lysobacterales (order), Lysobacteraceae (family), Xanthomonas (genus)		Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas
A0ABU9LWQ2	A0ABU9LWQ2_9BACT	DNA helicase RecQ (EC 5.6.2.4)	recQ AAFH49_11995	Hymenobacter segetis	2025509	547	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Cytophagia (class), Cytophagales (order), Hymenobacteraceae (family), Hymenobacter (genus)		Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
A0ABU9MWQ2	A0ABU9MWQ2_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ WCN91_08765	Pseudoalteromonas qingdaonensis	3131913	605	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Pseudoalteromonadaceae (family), Pseudoalteromonas (genus)		Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
A0ABU9Q2H0	A0ABU9Q2H0_9BURK	DNA helicase RecQ (EC 5.6.2.4)	recQ V8G57_23460	Collimonas rhizosphaerae	3126357	611	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Oxalobacteraceae (family), Collimonas (genus)		Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas
A0ABU9RHR2	A0ABU9RHR2_9BURK	DNA helicase RecQ (EC 5.6.2.4)	recQ V4C56_41935	Paraburkholderia azotifigens	2057004	615	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Burkholderiales (order), Burkholderiaceae (family), Paraburkholderia (genus)		Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
A0ABU9VX19	A0ABU9VX19_9CLOT	DNA 3'-5' helicase (EC 5.6.2.4)	AAIG11_14555	Anoxynatronum sibiricum	210623	1443	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Clostridia (class), Eubacteriales (order), Clostridiaceae (family), Anoxynatronum (genus)		Clostridia	Eubacteriales	Clostridiaceae	Anoxynatronum
A0ABU9Y910	A0ABU9Y910_9SPHN	DNA helicase RecQ (EC 5.6.2.4)	recQ ABC974_21845	Sphingomonas oligophenolica	301154	588	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Sphingomonadales (order), Sphingomonadaceae (family), Sphingomonas (genus)		Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
A0ABU9YHZ3	A0ABU9YHZ3_9PROT	DNA helicase RecQ (EC 5.6.2.4)	recQ WG926_08825	Tistrella arctica	3133430	652	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Geminicoccales (order), Geminicoccaceae (family), Tistrella (genus)		Alphaproteobacteria	Geminicoccales	Geminicoccaceae	Tistrella
A0ABU9Z022	A0ABU9Z022_9RHOO	DNA helicase RecQ (EC 5.6.2.4)	recQ ABDB84_12560	Uliginosibacterium sediminicola	2024550	606	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Betaproteobacteria (class), Rhodocyclales (order), Zoogloeaceae (family), Uliginosibacterium (genus)		Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Uliginosibacterium
A0ABV0B0H5	A0ABV0B0H5_9ACTN	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	AAH991_32490	Microbispora maris	3144104	582	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Actinomycetota (phylum), Actinomycetes (class), Streptosporangiales (order), Streptosporangiaceae (family), Microbispora (genus)		Actinomycetes	Streptosporangiales	Streptosporangiaceae	Microbispora
A0ABV0BCP2	A0ABV0BCP2_9SPHN	DNA helicase RecQ (EC 5.6.2.4)	recQ TPR58_15275	Sphingomonas rustica	3103142	589	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Sphingomonadales (order), Sphingomonadaceae (family), Sphingomonas (genus)		Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
A0ABV0BIH2	A0ABV0BIH2_9HYPH	DNA helicase RecQ (EC 5.6.2.4)	recQ WJT86_03175	Hohaiivirga grylli	3133970	611	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Hyphomicrobiales (order), Methylobacteriaceae (family), Hohaiivirga (genus)		Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Hohaiivirga
A0ABV0BSQ4	A0ABV0BSQ4_9SPHI	DNA helicase RecQ (EC 5.6.2.4)	recQ ABE541_09760	Sphingobacterium kitahiroshimense	470446	729	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Bacteroidota (phylum), Sphingobacteriia (class), Sphingobacteriales (order), Sphingobacteriaceae (family), Sphingobacterium (genus)		Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
A0ABV0EHT3	A0ABV0EHT3_9ENTE	DNA helicase RecQ (EC 5.6.2.4)	JZO67_000110	Candidatus Enterococcus ferrettii	2815324	581	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Lactobacillales (order), Enterococcaceae (family), Enterococcus (genus)		Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
A0ABV0FSM5	A0ABV0FSM5_9GAMM	DNA helicase RecQ (EC 5.6.2.4)	recQ ABHN84_16310	Shewanella vesiculosa	518738	615	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Alteromonadales (order), Shewanellaceae (family), Shewanella (genus)		Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
A0ABV0J561	A0ABV0J561_9CYAN	DNA helicase RecQ (EC 5.6.2.4)	recQ NC998_07385	Trichocoleus desertorum GB2-A4	2933944	616	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Leptolyngbyales (order), Trichocoleusaceae (family), Trichocoleus (genus), Trichocoleus desertorum (species)		Cyanophyceae	Leptolyngbyales	Trichocoleusaceae	Trichocoleus
A0ABV0KLD1	A0ABV0KLD1_9CYAN	DNA helicase RecQ (EC 5.6.2.4)	recQ NDI38_16595	Stenomitos frigidus AS-A4	2933935	749	unreviewed	3.0		cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Leptolyngbyales (order), Leptolyngbyaceae (family), Stenomitos (genus), Stenomitos frigidus (species)		Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Stenomitos
