Entry	Entry Name	Protein names	Gene Names	Organism	Organism (ID)	Length	Reviewed	Annotation	AlphaFoldDB	Taxonomic lineage	subphylum	class	order	family	genus
A0A6A6TYN4	A0A6A6TYN4_9PEZI	ATP-dependent DNA helicase (EC 5.6.2.4)	BT63DRAFT_429129	Microthyrium microscopicum	703497	818	unreviewed	3.0	A0A6A6TYN4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Dothideomycetes incertae sedis (no rank), Microthyriales (order), Microthyriaceae (family), Microthyrium (genus)	Pezizomycotina	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium
A0A6A6WDA4	A0A6A6WDA4_9PEZI	DNA 3'-5' helicase (EC 5.6.2.4)	EJ05DRAFT_535718	Pseudovirgaria hyperparasitica	470096	1764	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Dothideomycetes incertae sedis (no rank), Acrospermales (order), Acrospermaceae (family), Pseudovirgaria (genus)	Pezizomycotina	Dothideomycetes	Acrospermales	Acrospermaceae	Pseudovirgaria
A0A6A6WSM6	A0A6A6WSM6_9PLEO	DNA 3'-5' helicase (EC 5.6.2.4)	K505DRAFT_379913	Melanomma pulvis-pyrius CBS 109.77	1314802	1748	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Pleosporomycetidae (subclass), Pleosporales (order), Melanommataceae (family), Melanomma (genus), Melanomma pulvis-pyrius (species)	Pezizomycotina	Dothideomycetes	Pleosporales	Melanommataceae	Melanomma
A0A6A7BAR2	A0A6A7BAR2_9PLEO	DNA 3'-5' helicase (EC 5.6.2.4)	T440DRAFT_449322	Plenodomus tracheiphilus IPT5	1408161	1751	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Pleosporomycetidae (subclass), Pleosporales (order), Pleosporineae (suborder), Leptosphaeriaceae (family), Plenodomus (genus), Plenodomus tracheiphilus (species)	Pezizomycotina	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus
A0A6E8VFI7	A0A6E8VFI7_ANOCL	RecQ-like DNA helicase BLM (EC 5.6.2.4) (Bloom syndrome protein homolog) (DNA 3'-5' helicase BLM) (RecQ helicase homolog)		Anopheles coluzzii (African malaria mosquito)	1518534	1482	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Nematocera (suborder), Culicomorpha (infraorder), Culicoidea (superfamily), Culicidae (family), Anophelinae (subfamily), Anopheles (genus), Cellia (subgenus), Pyretophorus (clade), gambiae species complex (no rank)	Hexapoda	Insecta	Diptera	Culicidae	Anopheles
A0A6E8VNE0	A0A6E8VNE0_ANOCL	ATP-dependent DNA helicase Q4 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ4) (DNA helicase, RecQ-like type 4) (RecQ protein-like 4)		Anopheles coluzzii (African malaria mosquito)	1518534	1668	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Nematocera (suborder), Culicomorpha (infraorder), Culicoidea (superfamily), Culicidae (family), Anophelinae (subfamily), Anopheles (genus), Cellia (subgenus), Pyretophorus (clade), gambiae species complex (no rank)	Hexapoda	Insecta	Diptera	Culicidae	Anopheles
A0A6G0THP9	A0A6G0THP9_APHGL	ATP-dependent DNA helicase (EC 5.6.2.4)	AGLY_009501	Aphis glycines (Soybean aphid)	307491	534	unreviewed	3.0	A0A6G0THP9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Paraneoptera (cohort), Hemiptera (order), Sternorrhyncha (suborder), Aphidomorpha (infraorder), Aphidoidea (superfamily), Aphididae (family), Aphidinae (subfamily), Aphidini (tribe), Aphis (genus), Aphis (subgenus)	Hexapoda	Insecta	Hemiptera	Aphididae	Aphis
A0A6G0U5M3	A0A6G0U5M3_APHGL	RecQ-like DNA helicase BLM (EC 5.6.2.4) (Bloom syndrome protein homolog) (DNA 3'-5' helicase BLM) (RecQ helicase homolog)	AGLY_002382	Aphis glycines (Soybean aphid)	307491	1152	unreviewed	3.0	A0A6G0U5M3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Paraneoptera (cohort), Hemiptera (order), Sternorrhyncha (suborder), Aphidomorpha (infraorder), Aphidoidea (superfamily), Aphididae (family), Aphidinae (subfamily), Aphidini (tribe), Aphis (genus), Aphis (subgenus)	Hexapoda	Insecta	Hemiptera	Aphididae	Aphis
A0A6G0YIY4	A0A6G0YIY4_APHCR	ATP-dependent DNA helicase (EC 5.6.2.4)	FWK35_00009003	Aphis craccivora (Cowpea aphid)	307492	603	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Paraneoptera (cohort), Hemiptera (order), Sternorrhyncha (suborder), Aphidomorpha (infraorder), Aphidoidea (superfamily), Aphididae (family), Aphidinae (subfamily), Aphidini (tribe), Aphis (genus), Aphis (subgenus)	Hexapoda	Insecta	Hemiptera	Aphididae	Aphis
A0A6G0ZIR9	A0A6G0ZIR9_APHCR	DNA 3'-5' helicase (EC 5.6.2.4)	FWK35_00004828	Aphis craccivora (Cowpea aphid)	307492	1219	unreviewed	3.0	A0A6G0ZIR9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Paraneoptera (cohort), Hemiptera (order), Sternorrhyncha (suborder), Aphidomorpha (infraorder), Aphidoidea (superfamily), Aphididae (family), Aphidinae (subfamily), Aphidini (tribe), Aphis (genus), Aphis (subgenus)	Hexapoda	Insecta	Hemiptera	Aphididae	Aphis
A0A6G1BH86	A0A6G1BH86_CROCR	ATP-dependent DNA helicase (EC 5.6.2.4)	Recql5 FOF47_R09491	Crocuta crocuta (Spotted hyena)	9678	987	unreviewed	3.0	A0A6G1BH86;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Laurasiatheria (superorder), Carnivora (order), Feliformia (suborder), Hyaenidae (family), Crocuta (genus)	Craniata	Mammalia	Carnivora	Hyaenidae	Crocuta
A0A6G1C8J4	A0A6G1C8J4_9ORYZ	ATP-dependent DNA helicase (EC 5.6.2.4)	E2562_024333	Oryza meyeriana var. granulata	110450	580	unreviewed	3.0	A0A6G1C8J4;	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Oryzoideae (subfamily), Oryzeae (tribe), Oryzinae (subtribe), Oryza (genus), Oryza meyeriana (species)	Streptophytina	Magnoliopsida	Poales	Poaceae	Oryza
A0A6G1CBR2	A0A6G1CBR2_9ORYZ	ATP-dependent DNA helicase (EC 5.6.2.4)	E2562_039264	Oryza meyeriana var. granulata	110450	567	unreviewed	3.0	A0A6G1CBR2;	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Oryzoideae (subfamily), Oryzeae (tribe), Oryzinae (subtribe), Oryza (genus), Oryza meyeriana (species)	Streptophytina	Magnoliopsida	Poales	Poaceae	Oryza
A0A6G1G006	A0A6G1G006_9PEZI	ATP-dependent DNA helicase (EC 5.6.2.4)	P152DRAFT_399533	Eremomyces bilateralis CBS 781.70	1392243	919	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Dothideomycetes incertae sedis (no rank), Eremomycetales (order), Eremomycetaceae (family), Eremomyces (genus), Eremomyces bilateralis (species)	Pezizomycotina	Dothideomycetes	Eremomycetales	Eremomycetaceae	Eremomyces
A0A6G1H3K3	A0A6G1H3K3_9PEZI	DNA 3'-5' helicase (EC 5.6.2.4)	K402DRAFT_329874	Aulographum hederae CBS 113979	1176131	1056	unreviewed	3.0	A0A6G1H3K3;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Pleosporomycetidae (subclass), Aulographales (order), Aulographaceae (family), Aulographum (genus), Aulographum hederae (species)	Pezizomycotina	Dothideomycetes	Aulographales	Aulographaceae	Aulographum
A0A6G1J626	A0A6G1J626_9PLEO	DNA 3'-5' helicase (EC 5.6.2.4)	K458DRAFT_300377	Lentithecium fluviatile CBS 122367	1168545	1765	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Fungi (kingdom), Dikarya (subkingdom), Ascomycota (phylum), saccharomyceta (clade), Pezizomycotina (subphylum), leotiomyceta (clade), dothideomyceta (clade), Dothideomycetes (class), Pleosporomycetidae (subclass), Pleosporales (order), Massarineae (suborder), Lentitheciaceae (family), Lentithecium (genus), Lentithecium fluviatile (species)	Pezizomycotina	Dothideomycetes	Pleosporales	Lentitheciaceae	Lentithecium
A0A6G1QAR2	A0A6G1QAR2_CHAAH	ATP-dependent DNA helicase (EC 5.6.2.4)	EXN66_Car015186	Channa argus (Northern snakehead) (Ophicephalus argus)	215402	848	unreviewed	3.0	A0A6G1QAR2;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Actinopterygii (superclass), Actinopteri (class), Neopterygii (subclass), Teleostei (infraclass), Osteoglossocephalai (clade), Clupeocephala (clade), Euteleosteomorpha (cohort), Neoteleostei (clade), Eurypterygia (clade), Ctenosquamata (clade), Acanthomorphata (clade), Euacanthomorphacea (clade), Percomorphaceae (clade), Anabantaria (clade), Anabantiformes (order), Channoidei (suborder), Channidae (family), Channa (genus)	Craniata	Actinopteri	Anabantiformes	Channidae	Channa
A0A6H5GQT6	A0A6H5GQT6_9HEMI	DNA 3'-5' helicase (EC 5.6.2.4)	NTEN_LOCUS11901	Nesidiocoris tenuis	355587	2127	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Paraneoptera (cohort), Hemiptera (order), Prosorrhyncha (clade), Heteroptera (suborder), Euheteroptera (clade), Neoheteroptera (clade), Panheteroptera (clade), Cimicomorpha (infraorder), Cimicoidea (superfamily), Miridae (family), Bryocorinae (subfamily), Dicyphini (tribe), Dicyphina (subtribe), Nesidiocoris (genus)	Hexapoda	Insecta	Hemiptera	Miridae	Nesidiocoris
A0A6I8PAG3	A0A6I8PAG3_ORNAN	RecQ-like DNA helicase BLM (EC 5.6.2.4) (DNA 3'-5' helicase BLM)	BLM	Ornithorhynchus anatinus (Duckbill platypus)	9258	1341	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Prototheria (clade), Monotremata (order), Ornithorhynchidae (family), Ornithorhynchus (genus)	Craniata	Mammalia	Monotremata	Ornithorhynchidae	Ornithorhynchus
A0A6I8VJ48	A0A6I8VJ48_DROPS	ATP-dependent DNA helicase Q4 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ4) (DNA helicase, RecQ-like type 4) (RecQ protein-like 4)	RecQ4	Drosophila pseudoobscura pseudoobscura (Fruit fly)	46245	1558	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Ephydroidea (superfamily), Drosophilidae (family), Drosophilinae (subfamily), Drosophilini (tribe), Drosophila (genus), Sophophora (subgenus), obscura group (no rank), pseudoobscura subgroup (no rank), Drosophila pseudoobscura (species)	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila
A0A6I9I1G9	A0A6I9I1G9_VICPA	ATP-dependent DNA helicase (EC 5.6.2.4)	RECQL	Vicugna pacos (Alpaca) (Lama pacos)	30538	649	unreviewed	3.0	A0A6I9I1G9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Laurasiatheria (superorder), Artiodactyla (order), Tylopoda (suborder), Camelidae (family), Vicugna (genus)	Craniata	Mammalia	Artiodactyla	Camelidae	Vicugna
A0A6I9TIK4	A0A6I9TIK4_SESIN	ATP-dependent DNA helicase (EC 5.6.2.4)	LOC105163818	Sesamum indicum (Oriental sesame) (Sesamum orientale)	4182	921	unreviewed	3.0	A0A6I9TIK4;	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Pedaliaceae (family), Sesamum (genus)	Streptophytina	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum
A0A6I9TNT6	A0A6I9TNT6_SESIN	DNA 3'-5' helicase (EC 5.6.2.4)	LOC105169121	Sesamum indicum (Oriental sesame) (Sesamum orientale)	4182	1213	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Pedaliaceae (family), Sesamum (genus)	Streptophytina	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum
A0A6I9TP64	A0A6I9TP64_SESIN	ATP-dependent DNA helicase (EC 5.6.2.4)	LOC105168912	Sesamum indicum (Oriental sesame) (Sesamum orientale)	4182	858	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Pedaliaceae (family), Sesamum (genus)	Streptophytina	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum
A0A6I9VHN7	A0A6I9VHN7_BACDO	RecQ-like DNA helicase BLM (EC 5.6.2.4) (Bloom syndrome protein homolog) (DNA 3'-5' helicase BLM) (RecQ helicase homolog)	LOC105230438	Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	27457	1442	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Tephritoidea (superfamily), Tephritidae (family), Dacinae (subfamily), Dacini (tribe), Bactrocera (genus), Bactrocera (subgenus), Bactrocera dorsalis complex (no rank)	Hexapoda	Insecta	Diptera	Tephritidae	Bactrocera
A0A6I9VPQ3	A0A6I9VPQ3_BACDO	ATP-dependent DNA helicase Q4 (EC 5.6.2.4) (DNA 3'-5' helicase RecQ4) (DNA helicase, RecQ-like type 4) (RecQ protein-like 4)	LOC105228001	Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	27457	1585	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Tephritoidea (superfamily), Tephritidae (family), Dacinae (subfamily), Dacini (tribe), Bactrocera (genus), Bactrocera (subgenus), Bactrocera dorsalis complex (no rank)	Hexapoda	Insecta	Diptera	Tephritidae	Bactrocera
A0A6I9WY45	A0A6I9WY45_9SAUR	DNA 3'-5' helicase (EC 5.6.2.4)	RECQL5	Thamnophis sirtalis	35019	305	unreviewed	3.0	A0A6I9WY45;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Lepidosauria (class), Squamata (order), Bifurcata (clade), Unidentata (clade), Episquamata (clade), Toxicofera (clade), Serpentes (infraorder), Colubroidea (superfamily), Colubridae (family), Natricinae (subfamily), Thamnophis (genus)	Craniata	Lepidosauria	Squamata	Colubridae	Thamnophis
A0A6I9YYH4	A0A6I9YYH4_9SAUR	ATP-dependent DNA helicase (EC 5.6.2.4)	RECQL	Thamnophis sirtalis	35019	652	unreviewed	3.0	A0A6I9YYH4;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Lepidosauria (class), Squamata (order), Bifurcata (clade), Unidentata (clade), Episquamata (clade), Toxicofera (clade), Serpentes (infraorder), Colubroidea (superfamily), Colubridae (family), Natricinae (subfamily), Thamnophis (genus)	Craniata	Lepidosauria	Squamata	Colubridae	Thamnophis
A0A6I9Z385	A0A6I9Z385_9SAUR	RecQ-like DNA helicase BLM (EC 5.6.2.4) (DNA 3'-5' helicase BLM)	LOC106556993	Thamnophis sirtalis	35019	1194	unreviewed	3.0	A0A6I9Z385;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Lepidosauria (class), Squamata (order), Bifurcata (clade), Unidentata (clade), Episquamata (clade), Toxicofera (clade), Serpentes (infraorder), Colubroidea (superfamily), Colubridae (family), Natricinae (subfamily), Thamnophis (genus)	Craniata	Lepidosauria	Squamata	Colubridae	Thamnophis
A0A6I9Z5T8	A0A6I9Z5T8_9SAUR	RecQ-like DNA helicase BLM (EC 5.6.2.4) (DNA 3'-5' helicase BLM)	LOC106556993	Thamnophis sirtalis	35019	1012	unreviewed	3.0	A0A6I9Z5T8;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Lepidosauria (class), Squamata (order), Bifurcata (clade), Unidentata (clade), Episquamata (clade), Toxicofera (clade), Serpentes (infraorder), Colubroidea (superfamily), Colubridae (family), Natricinae (subfamily), Thamnophis (genus)	Craniata	Lepidosauria	Squamata	Colubridae	Thamnophis
A0A6I9Z6K4	A0A6I9Z6K4_9SAUR	RecQ-like DNA helicase BLM (EC 5.6.2.4) (DNA 3'-5' helicase BLM)	LOC106556993	Thamnophis sirtalis	35019	1199	unreviewed	3.0		cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Lepidosauria (class), Squamata (order), Bifurcata (clade), Unidentata (clade), Episquamata (clade), Toxicofera (clade), Serpentes (infraorder), Colubroidea (superfamily), Colubridae (family), Natricinae (subfamily), Thamnophis (genus)	Craniata	Lepidosauria	Squamata	Colubridae	Thamnophis
A0A6J0BLL1	A0A6J0BLL1_NEOLC	RecQ-like DNA helicase BLM (EC 5.6.2.4) (Bloom syndrome protein homolog) (DNA 3'-5' helicase BLM) (RecQ helicase homolog)	LOC107221112	Neodiprion lecontei (Redheaded pine sawfly)	441921	1450	unreviewed	3.0	A0A6J0BLL1;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Hymenoptera (order), Tenthredinoidea (superfamily), Diprionidae (family), Diprioninae (subfamily), Neodiprion (genus)	Hexapoda	Insecta	Hymenoptera	Diprionidae	Neodiprion
A0A6J0GAP9	A0A6J0GAP9_9PASS	ATP-dependent DNA helicase (EC 5.6.2.4)	RECQL	Lepidothrix coronata (blue-crowned manakin)	321398	661	unreviewed	3.0	A0A6J0GAP9;	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Sauropsida (clade), Sauria (clade), Archelosauria (clade), Archosauria (clade), Dinosauria (clade), Saurischia (clade), Theropoda (clade), Coelurosauria (clade), Aves (class), Neognathae (infraclass), Neoaves (clade), Telluraves (clade), Australaves (clade), Passeriformes (order), Pipridae (family), Lepidothrix (genus)	Craniata	Aves	Passeriformes	Pipridae	Lepidothrix
